Lake,Code,Sample_Date,Latitude,Longitude,Chla,S2_Datetime,AOT_Best_Pixel,Cloud_Mask_Best_Pixel,Cloud_Prob_Best_Pixel,DW_LC_Label,DW_Water_Probability,Dark_Pixel_Best_Pixel,Days_Difference,Lat_Best_Pixel,Long_Best_Pixel,NDWI_Best_Pixel,S2_GEE_ID,S2_Product_Id,Shadow_Best_Pixel,Water_Occurence_Best_Pixel,signature_label,Sample_Datetime,Manual_Haze_Check,Manual_Shadow_Check,Manual_Snow_Check,AC,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Index_1,Index_10,Index_100,Index_101,Index_102,Index_103,Index_104,Index_105,Index_106,Index_107,Index_108,Index_109,Index_11,Index_110,Index_111,Index_112,Index_12,Index_13,Index_14,Index_15,Index_16,Index_17,Index_18,Index_19,Index_2,Index_20,Index_21,Index_22,Index_23,Index_24,Index_25,Index_26,Index_27,Index_28,Index_29,Index_3,Index_30,Index_31,Index_32,Index_33,Index_34,Index_35,Index_36,Index_37,Index_38,Index_39,Index_4,Index_40,Index_41,Index_42,Index_43,Index_44,Index_45,Index_46,Index_47,Index_48,Index_49,Index_5,Index_50,Index_51,Index_52,Index_53,Index_54,Index_55,Index_56,Index_57,Index_58,Index_59,Index_6,Index_60,Index_61,Index_62,Index_63,Index_64,Index_65,Index_66,Index_67,Index_68,Index_69,Index_7,Index_70,Index_71,Index_72,Index_73,Index_74,Index_75,Index_76,Index_77,Index_78,Index_79,Index_8,Index_80,Index_81,Index_82,Index_83,Index_84,Index_85,Index_86,Index_87,Index_88,Index_89,Index_9,Index_90,Index_91,Index_92,Index_93,Index_94,Index_95,Index_96,Index_97,Index_98,Index_99
Laguna-embalse de las Yeguas ,D-6,2020-07-30,37.056234,-3.380245857142857,0.044,2020-08-01 11:10:00,122.0,0.0,11.0,0.0,0.6998633677139878,1.0,2.0,37.05616052320315,-3.380043964682085,0.121621623635292,20200801T105631_20200801T111040_T30SVG,S2A_MSIL1C_20200801T105631_N0209_R094_T30SVG_20200801T112354,0.0,40.0,1.0,2020-07-30 12:00:00,False,False,False,TOA,0.1333,0.0593999996781349,0.0478000007569789,0.1093999966979026,0.0922000035643577,0.0751999989151954,0.0744000002741813,0.0771000012755394,0.0804999992251396,0.0697999969124794,0.0802000015974044,-0.001749999821186,0.9281914616939588,0.7358318249993411,-1.999996602535248e-05,-0.0009966116335432,-0.0002133359511693,-0.0021943999007344,-0.0021943999007344,-0.003519994020462,-32.36391750998721,-45.9050581413176,8.010243141046914,2.014627709244655,7.320498950830103,-83.30125466751232,8.528828690045701,1.1865508944534793,-0.0110243467071825,-0.0053475845277337,-0.1429876332658395,-0.3037818866083785,2.011764025275869,-0.0115105043671046,-0.0053475845277338,-0.0007499977946281,0.9030468200154604,0.0053475845277338,-30.860506863571704,-39.39761091339588,-0.0114676084163294,-0.0171999931335449,0.0248016005739312,0.3709327164920857,1.377467496666057,-0.0853174261466742,-0.0105500034987926,0.0110243467071824,1.0107526698664775,0.0806000046432018,0.0499999970197677,0.0249999985098838,0.0785999987274408,0.8069414034485197,0.8362255780361417,0.1015531923378479,0.3659359265772293,0.8427788514378021,0.377998361796677,0.6794543951899102,-0.0018133332331975,0.8731019101203042,0.1382716455922549,-0.037241394193788,-0.1382716455922549,0.2095375937644669,-0.4132783244410561,0.0748524170696706,1.2260638948723062,0.1673524182617635,0.1503524136126013,0.1495524149715872,0.0691756548902219,0.1438756527921384,0.1435756551644032,0.1389756518027013,0.1505500003695488,0.2419500052928924,0.2446500062942505,0.9893617200458172,0.2276500016450882,0.0690524157464475,0.149252417343852,0.1616756560823148,0.1675500050187111,-1236.704250886822,-0.000799998641014,0.3037818866083785,1.161624891134066,1.1650232965665062,1.0252659891988376,1.169331156073004,1.1558804508131486,0.6873857512340961,0.3709327164920857,-0.185265431177944,0.0053475845277338,0.8156181779613936,0.995221035668074,1.4210513932568407,1.1509431309868223,1.0704787285425506,1.1532951688533268,0.6800731491759514,0.0178217886055395,0.0170000046491622,-0.0099805363604783,0.0321750493289323,-0.0853174261466742,-0.1268682542725682,178.73484520496578,172.47564607335585,1.0664893983289496,4.278651253730739,3.35045979203678,2.029542777098152,0.0226999968290328,0.1154999956488609,-0.8724810242742226,0.934161486199257,1.5228520006137536,1.0720720932367762,0.7330896162535442
Laguna de Río Seco,P-8,2020-07-30,37.052218,-3.345488,0.097,2020-08-06 11:10:00,183.0,0.0,5.0,0.0,0.43228779011406,1.0,7.0,37.05211926032469,-3.3456092287928088,0.3495934903621673,20200806T105619_20200806T111033_T30SVG,S2B_MSIL1C_20200806T105619_N0209_R094_T30SVG_20200806T131525,0.0,-1.0,0.0,2020-07-30 12:00:00,False,False,False,TOA,0.1203,0.0366999991238117,0.0214000009000301,0.0759000033140182,0.066100001335144,0.0463000014424324,0.0423999987542629,0.0328000001609325,0.0320999994874,0.0366999991238117,0.0238000005483627,0.0028499979525804,0.7926565438543896,0.4229248759659986,-9.750006720423698e-05,0.0087135626729262,0.011100003371636,0.0031044979915022,0.0031044979915022,0.0020399987697601,-32.381891132332385,-45.89251327968836,8.004052879314125,1.6241899907648203,7.314457579902933,-83.2972861902602,8.52629060000479,1.1482602387431986,-0.0651616246448183,-0.0439684631287608,-1.9866348879604916,0.2877972092293369,1.4949495975745726,-0.0637709788851828,-0.0439684631287608,0.0031999982893466,0.9030690299779176,0.0439684631287608,-20.43973139152675,-27.080503056958307,-0.0472819114228562,-0.0098000019788742,-0.1584507053338495,0.4478063732783636,1.5599568755364004,-0.0690140961832146,0.0087499991059303,0.0651616246448183,1.0919811981781573,0.0508000031113624,0.0392000041902065,0.0196000020951032,0.0486500021070241,0.6414523131290725,0.4962178441514409,0.1761565783222711,0.378940297089274,0.8708827200134759,0.4018087728131012,0.6388455429989089,0.0032999979952971,0.4856278190471553,0.2859922381330207,-0.1156626777485225,-0.2859922381330207,0.1938396085117677,-0.6633927026979075,-0.0201684625803981,1.427645772696793,0.0542315376937832,0.0344315378010716,0.0305315351129021,-0.0413616240964555,0.0093383735968446,0.0010383746578073,-0.0046616249726438,0.0819499995559454,0.1441499982029199,0.1345499996095895,0.9157666832253,0.1147499997168779,-0.0015684643744979,0.0222315361738648,0.0330383761777257,0.101749999448657,-234.811808208042,-0.0039000026881694,-0.2877972092293369,1.092627401922834,1.0817824665183275,0.7084233075395207,1.0810001042342303,1.0861621514489257,0.6100131675999688,0.4478063732783636,-0.2422258651346192,0.0439684631287608,0.700453865464835,0.9653024680445336,0.7111109394105046,0.7253519611814311,0.6933045029666345,0.8746594074595743,0.5586297352167824,-0.1276595576039368,0.0197999998927116,-0.0729094986474838,-0.3209700464348654,-0.0690140961832146,-0.08282257791229,509.3932099039003,658.4838829080451,0.5140388727191448,4.8021097157119215,4.009453171857532,2.20836317422162,0.030299998819828,0.0656000040471553,-0.8059889600451365,1.4423676692146414,1.4295124552302585,1.5477888303577243,0.3135704810169227
Laguna-embalse de las Yeguas ,D-6,2020-07-30,37.056234,-3.380245857142857,0.044,2020-07-27 11:10:00,122.0,0.0,15.0,-1.0,-1.0,1.0,3.0,37.05615980238113,-3.3802689048094563,0.104930467903614,20200727T105619_20200727T110643_T30SVG,S2B_MSIL1C_20200727T105619_N0209_R094_T30SVG_20200727T135400,0.0,40.0,0.0,2020-07-30 12:00:00,False,False,False,TOA,0.1211,0.045499999076128,0.0355999991297721,0.094200000166893,0.0762000009417533,0.0555999986827373,0.0522999987006187,0.0575999990105629,0.0632999986410141,0.0559000000357627,0.0623000003397464,-0.0043000001460313,1.0053957079160611,0.6719745066758626,-8.249999955296516e-05,0.0006898305047366,0.0022333331406116,-0.0046500001512467,-0.0046500001512467,-0.0025599986314773,-32.36992203994207,-45.89589203922973,8.005943980334328,1.9766187106997777,7.317907950326055,-83.29986832897103,8.527981139848007,1.2362204593527324,-0.0653672107964272,-0.0305838745333245,-1.134847429154295,-0.6450386490170303,1.873786274332156,-0.0718358407232252,-0.0305838745333244,-0.0018499996513128,0.9030238600037992,0.0305838745333244,-35.895118199467646,-40.09821994195134,-0.070700995221873,-0.0179999992251396,0.0393192582947064,0.5065616930065546,1.2463916979172929,-0.1056337975823303,-0.0068999994546175,0.0653672107964273,1.063097515566087,0.0663000009953975,0.048700001090765,0.0243500005453825,0.0648999996483326,0.6863516805018992,0.7559054894840728,0.1562974379188708,0.4075652766821933,0.8089172060164624,0.3959804542251965,0.6918814114876332,-0.0043666668236255,0.8307086333161605,0.1536714667356113,0.0026905951253222,-0.1536714667356113,0.1663716791694936,-0.4303388870443378,0.0317161258064219,1.3705036465299758,0.1089161250494429,0.0883161227904269,0.0850161228083083,-0.0030672104566807,0.0502327865452056,0.0492327882439379,0.052832789579082,0.1088999975472688,0.1817999985069036,0.1870999988168478,0.9406474809298296,0.1664999965578317,0.0217161241672942,0.0840161245070407,0.0741327887863402,0.1294999998062849,-285.04469273540184,-0.0032999999821186,0.6450386490170303,1.1138545924189254,1.120118842927048,1.035971229769948,1.1269349814788605,1.1181018946326913,0.5902335306181689,0.5065616930065546,-0.2576769144230931,0.0305838745333244,0.7296587663461777,0.974962063797264,2.6499997206032733,1.4285714285714286,1.1384892111637304,1.1323792236228454,0.5552016837363001,0.0482256635152314,0.020600002259016,-0.0634379713303104,0.0568278347121225,-0.1056337975823303,-0.1311499967655992,343.8931622132075,312.2502126016384,1.1205036297795694,4.266294659004066,3.260898951088005,1.8977504556854397,0.0279000028967857,0.1052000001072883,-0.9094260488304752,0.8783570280633833,1.3641188897527623,1.089906706596892,0.6613588134752687
Laguna de Río Seco,P-8,2020-07-30,37.052218,-3.345488,0.097,2020-07-22 11:10:00,154.0,0.0,6.0,0.0,0.3446114212274551,1.0,8.0,37.05211926032469,-3.3456092287928088,0.1283822655677795,20200722T105631_20200722T110027_T30SVG,S2A_MSIL1C_20200722T105631_N0209_R094_T30SVG_20200722T130351,0.0,-1.0,1.0,2020-07-30 12:00:00,False,False,False,TOA,0.1205,0.0729999989271164,0.0612999983131885,0.1142999976873397,0.1112999990582466,0.0995000004768371,0.0920000001788139,0.0929000005125999,0.0873000025749206,0.0807999968528747,0.0995000004768371,-0.0042000003159046,0.8120602659864748,0.763779565540536,-0.0001875000074505,0.0116355928071474,0.0110200002789497,-0.0044599003195762,-0.0044599003195762,0.0029200002551078,-32.37001637971626,-45.9137356300179,8.013305718946459,1.8582914553297636,7.32653500956297,-83.3019647907734,8.528631120084597,1.0269541658084218,-0.076114269918896,-0.0391644922837858,-0.8193139881476394,-7.780566943449355,1.2542372025213273,-0.0715261132749574,-0.0391644922837857,-0.0005000010132789,0.9030057499937714,0.0391644922837857,-0.9140008242130486,-21.273954092383377,-0.0815217422113694,-0.0029999986290931,0.0,0.1329739203569745,1.9164907997211136,-0.0132978664555404,-0.0126000046730041,0.0761142699188961,1.0815217422113697,0.0995999984443187,0.0412999987602233,0.0206499993801116,0.0877999980002641,0.82659479745968,0.8346810538963491,0.0559772229954182,0.3175582873159051,0.9737532923027744,0.3428005246311076,0.6470379548143034,-0.0039800003170967,0.7843666065912,0.1587714880508547,-0.1037160504765065,-0.1587714880508547,0.2968317522984216,-0.4435220661711322,0.0603355081930513,1.1185929499985925,0.1594355093493814,0.147635510767972,0.1401355104699488,0.0233857305579411,0.1031857328348385,0.115385730736755,0.1041857274108159,0.1882000006735324,0.2919999994337559,0.2928999997675419,0.9246231129439124,0.2811000011861324,0.0528355078950281,0.1523355083718653,0.1224857317142712,0.1999999992549419,-123.28307682702564,-0.0075000002980232,7.780566943449355,1.2109030844640567,1.2121045100850645,0.9336683423858512,1.2046674740646,1.1961488214886935,0.8705162072619892,0.1329739203569745,-0.0692235609802845,0.0391644922837858,0.8939802454514473,0.9644212508796756,-0.1363636876761751,0.3852457714894324,0.8773869563472357,1.0804456185051774,0.8048994054267083,0.0048674977307763,0.0117999985814094,-0.0662005676638455,0.0,-0.0132978664555404,-0.0216953920329716,109.24186074547052,108.1835430857091,1.0,4.509024542927745,3.6969642769412703,2.3194889874198115,0.0007999911904335,0.1096000000834465,-0.9227502541605148,1.139747967263191,1.7786526977294828,1.0216080314712523,0.8705162072619892
Laguna de Río Seco,P-8,2020-07-30,37.052218,-3.345488,0.097,2020-08-01 11:10:00,119.0,0.0,5.0,0.0,0.4937626889441162,1.0,2.0,37.05211926032469,-3.3456092287928088,0.1051995158195495,20200801T105631_20200801T111040_T30SVG,S2A_MSIL1C_20200801T105631_N0209_R094_T30SVG_20200801T112354,0.0,-1.0,0.0,2020-07-30 12:00:00,False,False,False,TOA,0.1272,0.049100000411272,0.032600000500679,0.0908000022172927,0.0839999988675117,0.068800002336502,0.0631000027060508,0.0571999996900558,0.0513000003993511,0.0627000033855438,0.0553000010550022,0.0001000016927719,0.9113372275610828,0.5649779641699291,-0.0001424999907612,0.011632203676943,0.0118866677085558,0.0001736017763614,0.0001736017763614,0.0019999966025352,-32.37630533903018,-45.9000662598163,8.009953621193018,1.7485464870730263,7.32044051053524,-83.29936279146634,8.526814800355584,1.0809524219221274,-0.0751022629363442,-0.0432145520283513,-1.3129766318757632,0.8032119613611161,1.447368743532821,-0.0673557017395653,-0.0432145520283513,0.0030500013381242,0.903040360005945,0.0432145520283513,-10.247235492497673,-23.18614900648594,-0.0726076091279229,-0.006800003349781,-0.0772311281334049,0.2619047640166045,1.7596106117974166,-0.0389016207527481,0.0094000026583671,0.0751022629363441,1.090332795340825,0.0674999989569187,0.0417000018060207,0.0208500009030103,0.0617000013589859,0.7511905185329203,0.6809523864431717,0.0994764163039181,0.3614849107076457,0.9251100970955044,0.3626678917045189,0.6445362902405085,0.0004866684476534,0.6107142987021177,0.1451942410009354,-0.0463878227036121,-0.1451942410009354,0.2545155916089703,-0.5382986223752607,0.0120854490266509,1.2209301746338062,0.0920854472385115,0.0768854507075019,0.0711854510770507,-0.019802261881342,0.0392977401690577,0.0432977408247088,0.0428977415042018,0.1261000037193298,0.2044000029563903,0.1984999999403953,0.9171511709756578,0.1833000034093856,0.0198854506776995,0.0751854517327017,0.0601977363305186,0.1413000002503395,-160.90372463814663,-0.0056999996304512,-0.8032119613611161,1.1407834405203543,1.1336444654063806,0.8313953160973687,1.1265942898560228,1.140296603218848,0.7577092583308238,0.2619047640166045,-0.1378446068488386,0.0432145520283512,0.8190476579055229,0.9626963377909876,0.5086208336170119,0.6742857714575101,0.745639515365739,0.8181817803725813,0.6949339335372123,-0.0490440806191203,0.0151999965310096,-0.0823236392637502,-0.1087832466765593,-0.0389016207527481,-0.056256584995708,230.3467924561654,254.10635150477188,0.8037790578048077,4.364248809384861,3.4529115818237783,2.113198753564524,0.0277000032365322,0.078999999910593,-0.9451385543398896,1.3411306393941531,1.6200440306327168,1.1853343880217242,0.6090308337511293
Laguna Mosca,G-11,2020-09-10,37.05974967685366,-3.314857138436956,0.415,2020-09-05 11:10:00,125.0,0.0,1.0,-1.0,-1.0,0.0,5.0,37.05959667924528,-3.3148244166340857,0.8830083608627319,20200905T105619_20200905T105926_T30SVG,S2B_MSIL1C_20200905T105619_N0209_R094_T30SVG_20200905T121813,0.0,-1.0,0.0,2020-09-10 12:00:00,False,False,False,TOA,0.1166,0.0329000018537044,0.0178999993950128,0.0768000036478042,0.0702999979257583,0.0331000015139579,0.0286999996751546,0.0208000000566244,0.031700000166893,0.0242999996989965,0.0005000000237487,0.0017499988898634,0.734138930137192,0.4127603992346857,-0.00011000004597,0.0048745785666219,0.0109600026160478,0.0020272989347577,0.0020272989347577,0.0109799951314926,-32.38718151007868,-45.8907006287742,7.992083749349137,1.4954682014411809,7.305741929796135,-83.29088852192348,8.525277309502474,1.0924609660573583,-0.096339921625012,-0.0711974393874031,-4.6317269885934245,0.3499944117537401,1.1747313534681956,-0.1468257463114144,-0.0711974393874031,-0.0037000011652708,0.9030957699790596,0.0711974393874031,-38.536263112541285,-38.56691786824167,-0.0023158636042943,-0.0065000057220458,-0.221617954734735,0.6216216703163561,1.7463716632876594,-0.0441876658906447,0.0081999996036756,0.0963399216250119,1.1533101703346822,0.0552999954670667,0.0439000017940998,0.0219500008970499,0.0473500015214085,0.408250363043593,0.2958748317260357,0.3597678589301009,0.4815974669192687,0.9153645128474972,0.4988644703142654,0.6831019467067172,0.0021599989384412,0.4509246244981456,0.4862579215829129,-0.1533101329094636,-0.4862579215829129,0.147613736604615,-0.7669731114750601,-0.0706974393636544,2.123866909677133,0.0308025587052482,-0.0063974377065521,-0.0107974395453554,-0.0958399216012633,-0.0359399217829643,-0.0671399219261086,-0.0715399219022667,0.0556500004604458,0.1215499965474009,0.1136499969288706,0.8670694369319636,0.0764500005170703,-0.0424974397122484,-0.0419974396884997,0.0056600764676393,0.0928499968722462,-197.0611533125605,-0.0044000018388032,-0.3499944117537401,1.063626069359049,1.0550449362476504,0.6283987645092173,1.0669214104017553,1.058829559490875,0.4309895825754211,0.6216216703163561,-0.3976342136610829,0.0711974393874031,0.4708392957410021,0.957446790496662,0.6422763156519871,-2.142855432266305,0.9577038887301984,1.3045267719983569,0.3736978946872124,-0.1595959527542877,0.0371999964118003,-0.1125509644286543,-0.9702380951865366,-0.0441876658906447,-0.0345524683563805,1052.6647847613526,1452.4749470409645,0.0151057402078329,5.98144750920572,5.2473085790685285,2.3543045133663645,0.0318999998271465,0.0798000041395425,-0.6670522487517693,1.0441640801165393,1.2890624075347097,2.946428365183643,0.0065104166666666
Laguna Mosca,G-11,2020-09-10,37.05974967685366,-3.314857138436956,0.415,2020-09-20 11:10:00,112.0,0.0,3.0,-1.0,-1.0,1.0,10.0,37.05977696329348,-3.31482516154356,0.2091753184795379,20200920T105741_20200920T110011_T30SVG,S2A_MSIL1C_20200920T105741_N0209_R094_T30SVG_20200920T131545,0.0,-1.0,1.0,2020-09-10 12:00:00,False,False,False,TOA,0.1387,0.0328000001609325,0.0216000005602836,0.1089999973773956,0.1209999993443489,0.1209999993443489,0.1160999983549118,0.0878000035881996,0.088699996471405,0.0784000009298324,0.0697999969124794,0.0116999968886375,0.6479338954929836,0.8137614550970586,-0.0001225000247359,0.0158491545056892,0.0226066653927167,0.0122901967391371,0.0122901967391371,0.0072000011801719,-32.37151921260879,-45.92075942223184,8.015689450310543,1.6851239921319403,7.318196469463781,-83.30412928966807,8.53257238963209,0.9008264294877972,-0.030624790034381,-0.0206663898649729,-0.3488016945650454,0.1256374109578761,0.0,-0.0309387090771396,-0.0206663898649728,0.0112500004470348,0.903106819974631,0.0206663898649728,39.280469389051206,5.397878590866924,-0.0243463572037077,0.0120000019669532,-0.2226087093984249,-0.0991735705122027,2.4194185253264004,0.0521739223390987,-0.0008499957621097,0.0306247900343811,1.0422050048136784,0.1097999997437,0.076199997216463,0.0380999986082315,0.0652999989688396,0.9595041238348077,0.7256198682971329,0.0,0.2446941355280145,1.110091763813582,0.3242111122965831,0.6052202292574043,0.0128066634138425,0.7330578260498777,0.2136409145232702,-0.2136409145232702,-0.2136409145232702,0.3789173869000791,-0.5729660289761588,0.0491336070475064,1.0,0.189033605950781,0.189033605950781,0.1841336049613439,0.0391752068780983,0.1741752047919357,0.1552752052330101,0.1175752078079307,0.220499999821186,0.3365999981760978,0.3083000034093857,0.9595041238348077,0.3083000034093857,0.0954336084899388,0.1652336054024182,0.1790752057813728,0.220499999821186,-195.81712858899493,-0.0049000009894371,-0.1256374109578761,1.2682430108134148,1.2288971757880698,0.7256198682971329,1.2301108251989312,1.2163628477380235,1.110091763813582,-0.0991735705122027,0.0521739223390987,0.0206663898649729,1.0,0.9797520619174038,0.8524095898858804,0.848297196482865,0.7330578260498777,1.13137749259456,1.065137625214187,-0.1387934992497349,0.0,-0.0273460531782266,-0.268343833523724,0.0521739223390987,0.1056335013793794,71.18400492509194,94.12827468050304,0.5768594817413054,4.953760297226713,4.3058264017337295,2.762459081462353,-0.0271999984979629,0.0815999954938888,-0.8285640902904081,1.3641488631102336,2.175229389027769,1.242662486115093,0.6403669595587944
Laguna Mosca,G-11,2020-09-10,37.05974967685366,-3.314857138436956,0.415,2020-09-10 11:10:00,138.0,0.0,5.0,-1.0,-1.0,0.0,0.0,37.05977696329348,-3.31482516154356,0.3932038843631744,20200910T105631_20200910T110450_T30SVG,S2A_MSIL1C_20200910T105631_N0209_R094_T30SVG_20200910T131324,0.0,-1.0,0.0,2020-09-10 12:00:00,False,False,False,TOA,0.1376,0.0428999997675418,0.0351000018417835,0.0939999967813491,0.0891999974846839,0.0533999986946582,0.0461999997496604,0.0410999990999698,0.0461000017821788,0.0507000014185905,0.0386000014841556,-0.0010499991476535,0.9494382520211968,0.4904255676668886,-0.0001799999736249,0.009674574169567,0.0137599987288316,-0.000874199155718,-0.000874199155718,0.0114399999380111,-32.383517969358714,-45.895989159887655,8.000834109786526,1.6348314790944587,7.314884800271317,-83.29148059065416,8.526812510595843,1.0538116528253196,-0.119947451641743,-0.0722891471632194,-2.918429544243736,1.0865826529173277,1.134078197175876,-0.1345396071907997,-0.0722891471632194,-0.003550000488758,0.9030706400059164,0.0722891471632194,-34.82260910269618,-39.21148037286848,-0.1126513847392119,-0.0047999992966651,-0.0807860135028763,0.4551569420577853,1.8501897604469304,-0.0262008703433412,0.0083499997854232,0.119947451641743,1.1558441338530678,0.0813999995589256,0.0510999970138073,0.0255499985069036,0.0645499993115663,0.517937231529555,0.4607623347413984,0.2510518916494324,0.4474909533549901,0.9489361759465764,0.4343220355286547,0.673094588405193,-0.0006399991611639,0.5168161780508396,0.2751965430157863,-0.0259365732289188,-0.2751965430157863,0.2054099782076809,-0.6034350350926814,-0.0336891456790637,1.6704119787479856,0.0630108521036434,0.0272108533136177,0.0200108543686199,-0.0813474501575873,-0.0276474501099036,-0.0351474504079268,-0.0306474487389968,0.0934499986469745,0.1754499971866607,0.1703499965369701,0.8651685557865375,0.1345499977469444,-0.0260891474135589,0.0125108540705966,0.0153525476251198,0.1292499974370002,-120.16231702195108,-0.0071999989449977,-1.0865826529173277,1.1044244059741846,1.0985504199665552,0.7696629233079212,1.104308628433519,1.1096597495721174,0.5680851119481478,0.4551569420577853,-0.2754409724069457,0.0722891471632194,0.5986547107675343,0.949509122455076,0.4146342128249332,0.0136983575035033,0.8632959346268742,0.9092702266725192,0.4914893758680125,-0.0584192521981026,0.0357999987900257,-0.1479643820332139,-0.1608695345840968,-0.0262008703433412,-0.0264478556615424,405.3374960938463,455.6348571325745,0.7228464874104369,4.80499754485527,3.855559292834074,2.0961905553812112,0.0379999987781047,0.0938999988138675,-0.8806475908372815,1.1583513368821907,1.440425551814589,1.4717390975127935,0.4106383277218834
Laguna de Río Seco,P-8,2020-10-01,37.052218,-3.345488,0.278,2020-10-05 11:10:00,106.0,0.0,2.0,-1.0,-1.0,1.0,4.0,37.05211926032469,-3.3456092287928088,0.1483050882816314,20201005T105829_20201005T110525_T30SVG,S2B_MSIL1C_20201005T105829_N0209_R094_T30SVG_20201005T133726,0.0,-1.0,0.0,2020-10-01 12:00:00,False,False,False,TOA,0.1219,0.0474999994039535,0.0263999998569488,0.0781000033020973,0.0671000033617019,0.0489000007510185,0.0370000004768371,0.033500000834465,0.0406999997794628,0.0381000004708766,0.0447999984025955,-0.0042000003159046,0.7791411019576133,0.5211267357061666,-0.0002975000068545,0.0146796616204714,0.0201133335630099,-0.0038901003226637,-0.0038901003226637,0.0006800010800361,-32.382191810629145,-45.88618752080575,7.999774629844356,1.4417177960847734,7.318970609284192,-83.2995173288431,8.524307839946074,1.1639344171281178,-0.220333835104761,-0.138533179325758,-6.577129242279902,2.329243667697705,1.604395514423626,-0.2676891587102904,-0.138533179325758,-0.0077999997884035,0.9029929700031876,0.138533179325758,-19.89007130197436,-27.432479237645857,-0.2946553795478039,-0.0109999999403953,-0.0282369294783593,0.435171402208081,1.5041357296936528,-0.0757575718702624,-0.0046499986201524,0.220333835104761,1.3216216248870332,0.0460000038146972,0.0306000038981437,0.0153000019490718,0.052250001579523,0.5514157767979383,0.4992548309406718,0.1568965686673423,0.3653471862878378,0.8591549362956307,0.3607843230828768,0.6313607259319853,-0.0036866669853528,0.6065573433740358,0.2756654166760064,-0.1241379325110147,-0.2756654166760064,0.1952601718846191,-0.6928507388209045,-0.0937331809231625,1.372188186731354,-0.0307331761845932,-0.0489331787952767,-0.060833179069458,-0.1755338367021655,-0.142633834848461,-0.1385338362253283,-0.1374338362312888,0.0782000012695789,0.1334000043570995,0.1299000047147274,0.7566462148994241,0.1117000021040439,-0.1015331788489208,-0.0567331804463253,-0.1125338319635962,0.0964000038802623,-63.58371407276928,-0.0119000002741813,-2.329243667697705,1.0892004166878395,1.085256080348295,0.6850715811853493,1.0934014390804574,1.090445993621462,0.6261203416582358,0.435171402208081,-0.2299212725919782,0.138533179325758,0.7287630149200367,0.8974137943769571,0.2272727052816392,-0.4512193736879143,0.8323108211530055,1.0682414508255331,0.4737515865872383,-0.0496453840747805,0.0182000026106834,-0.2505886272278811,-0.0437566956825833,-0.0757575718702624,-0.0776641902106999,552.6999235915868,610.4446843893083,0.9161553724856004,4.761015534444584,3.98187443248697,2.220719510376336,0.0147000029683113,0.0818000026047229,-1.0459562082110268,1.201474226437058,1.332906522882869,1.1109925803507752,0.5736235148327126
Laguna-embalse de las Yeguas ,D-6,2020-10-01,37.056234,-3.380245857142857,0.113,2020-09-25 11:10:00,129.0,0.0,6.0,0.0,0.6826103935018182,0.0,6.0,37.05616052320315,-3.380043964682085,0.8790035843849182,20200925T105719_20200925T105921_T30SVG,S2B_MSIL1C_20200925T105719_N0209_R094_T30SVG_20200925T122412,0.0,40.0,0.0,2020-10-01 12:00:00,False,False,False,TOA,0.111,0.017799999564886,0.0135000003501772,0.0820000022649765,0.0636000037193298,0.0344999991357326,0.0328000001609325,0.0296999998390674,0.0302000008523464,0.02449999935925,0.0238000005483627,0.0007000006735324,0.7101449267537723,0.3682926831484408,-4.2499974370002747e-05,0.0031576255115412,0.0042599985996882,0.0007003006525337,0.0007003006525337,0.0006000027060508,-32.37825451915041,-45.8882462501212,8.006604910082743,1.8115942482812104,7.31269654985331,-83.29445184804723,8.528184070079682,1.28930813631469,-0.0446182134102914,-0.0252600147483856,-1.5022967559616127,0.4720894371254761,1.6323022559253548,-0.0453693633105179,-0.0252600147483856,0.000450000166893,0.903077560018003,0.0252600147483856,-47.29777401877193,-45.157248242057854,-0.0357546636156899,-0.0183999985456466,-0.0734889982664096,0.7468553514377745,1.1096460405493005,-0.1263736111908534,-0.0025000013411045,0.0446182134102914,1.0518292367822897,0.059300004504621,0.0642000027000904,0.0321000013500452,0.0477500013075768,0.5157232428111274,0.4669811022360175,0.2966361237174568,0.4371941515070371,0.7756097800316086,0.4728800864654372,0.679516965682057,0.0008600006500879,0.4748427529284528,0.4438138818815353,-0.1694915259588179,-0.4438138818815353,0.0893947814124443,-0.5480080692443619,-0.0014600142000229,1.843478414857624,0.0685399898232905,0.0394399852396933,0.0377399862648932,-0.0208182128619287,0.0183817876029874,0.0119817872990038,0.0036817864973213,0.0648999996483326,0.1268000043928623,0.1237000040709972,0.9507246661626908,0.0945999994874,0.0075399854125468,0.0313399859609095,0.0491817911613847,0.0940000042319297,-559.250140885808,-0.0016999989748001,-0.4720894371254761,1.0695822987054004,1.0661651025086591,0.8608695821185197,1.0667147866002713,1.0604818026204297,0.4207316851559179,0.7468553514377745,-0.4077253438466887,0.0252600147483857,0.5424527848769155,0.9826707550935369,0.645833495021304,0.6046512433811094,0.8753623654751749,1.232653128251789,0.3999999909139263,-0.0496000051498413,0.0291000045835971,-0.0368062695584629,-0.1835334244485244,-0.1263736111908534,-0.115723251897201,883.7045070208096,975.943034665332,0.6898551056400573,5.571836562955568,4.861691636201796,2.2657730491542654,0.0401000026613473,0.0794000029563903,-0.6080153549007543,1.1423840451001888,1.175609770945535,1.6535163705422955,0.290243901109355
